,saltfront_obs,saltfront_pred,train/val
2002-05-02,66.673546,65.92668,Training
2002-05-03,66.28283,64.378456,Training
2002-05-04,65.70197,62.54744,Training
2002-05-05,65.08369,61.29902,Training
2002-05-06,64.72511,61.24327,Training
2002-05-07,64.25083,61.906647,Training
2002-05-08,63.863403,62.73797,Training
2002-05-09,63.723545,62.929173,Training
2002-05-10,63.602318,63.645542,Training
2002-05-11,63.50783,63.34319,Training
2002-05-12,63.47333,63.748627,Training
2002-05-13,63.292015,64.59097,Training
2002-05-14,63.319218,64.43345,Training
2002-05-15,62.604843,63.039528,Training
2002-05-16,61.482174,62.05179,Training
2002-05-17,60.359543,62.064117,Training
2002-05-18,59.3134,61.024437,Training
2002-05-19,59.128815,60.855118,Training
2002-05-20,58.786274,59.346657,Training
2002-05-21,58.4505,59.320477,Training
2002-05-22,58.886642,59.134724,Training
2002-05-23,59.594147,59.858234,Training
2002-05-24,60.431572,60.667717,Training
2002-05-25,61.34306,60.85881,Training
2002-05-26,61.469,61.230194,Training
2002-05-27,61.644287,61.515324,Training
2002-05-28,61.772858,61.503223,Training
2002-05-29,61.86,61.213875,Training
2002-05-30,61.847145,60.481068,Training
2002-05-31,61.82143,60.22792,Training
2002-06-01,61.627144,59.80552,Training
2002-06-02,61.40143,59.69069,Training
2002-06-03,61.504288,59.036625,Training
2002-06-04,61.968575,59.034473,Training
2002-06-05,62.405716,60.306786,Training
2002-06-06,62.70143,61.394844,Training
2002-06-07,63.12143,61.77988,Training
2002-06-08,63.93,61.371094,Training
2002-06-09,64.43,60.854206,Training
2002-06-10,64.36143,60.107246,Training
2002-06-11,63.977146,60.381607,Training
2002-06-12,63.600002,60.56116,Training
2002-06-13,63.395714,59.694298,Training
2002-06-14,63.280003,60.434948,Training
2002-06-15,62.940002,60.458725,Training
2002-06-16,62.75857,60.81697,Training
2002-06-17,62.76143,60.492123,Training
2002-06-18,62.63143,60.295647,Training
2002-06-19,62.460003,60.48483,Training
2002-06-20,62.21,60.837967,Training
2002-06-21,61.745716,61.34924,Training
2002-06-22,61.208572,61.861027,Training
2002-06-23,60.77429,62.171288,Training
2002-06-24,60.478573,62.69671,Training
2002-06-25,60.35286,62.72903,Training
2002-06-26,60.49286,63.207123,Training
2002-06-27,60.677147,63.59835,Training
2002-06-28,60.707146,62.93003,Training
2002-06-29,60.96,62.070267,Training
2002-06-30,61.384285,62.036903,Training
2002-07-01,61.827145,62.195217,Training
2002-07-02,62.135715,62.358753,Training
2002-07-03,62.365715,62.817284,Training
2002-07-04,62.842857,63.43717,Training
2002-07-05,63.684288,64.273155,Training
2002-07-06,64.47429,65.18821,Training
2002-07-07,65.16,66.00988,Training
2002-07-08,65.86429,66.62077,Training
2002-07-09,66.65857,67.0796,Training
2002-07-10,67.29429,67.56654,Training
2002-07-11,67.79286,68.41574,Training
2002-07-12,68.16286,68.99768,Training
2002-07-13,68.43429,69.3216,Training
2002-07-14,68.61429,69.98174,Training
2002-07-15,68.770004,70.25253,Training
2002-07-16,68.90286,70.41818,Training
2002-07-17,69.17857,70.480896,Training
2002-07-18,69.41143,70.621864,Training
2002-07-19,69.61714,70.82257,Training
2002-07-20,69.847145,71.05758,Training
2002-07-21,70.17286,71.306244,Training
2002-07-22,70.49,71.540245,Training
2002-07-23,70.75714,71.452446,Training
2002-07-24,70.87857,72.09465,Training
2002-07-25,71.19857,72.40521,Training
2002-07-26,71.56715,73.190384,Training
2002-07-27,71.97286,73.98577,Training
2002-07-28,72.277145,74.50497,Training
