datetime,Trenton_discharge,Trenton_specificconductance,Schuylkill_discharge,Schuylkill_specificconductance
2016-08-13,6658.4375,243.25,636.9583333,
2016-08-14,7177.5,238.25,659.6041667,
2016-08-15,7305,217.8333333,664.4166667,
2016-08-16,7871.25,201.7916667,678.0416667,
2016-08-17,7354.166667,190.9583333,678.0833333,
2016-08-18,6575.520833,184.3333333,581.75,
2016-08-19,5959.166667,191.6666667,641.1041667,
2016-08-20,5225.9375,203.1666667,606.0208333,
2016-08-21,4825.9375,206.7916667,664.3125,
2016-08-22,5282.5,211.8333333,950.8541667,
2016-08-23,5620,225.5833333,1359.791667,
2016-08-24,5149.479167,223.625,1041.979167,
2016-08-25,4998.4375,210.2083333,710.4583333,
2016-08-26,4235.208333,209.5,601.0625,
2016-08-27,4003.333333,216.625,517.3541667,
2016-08-28,4074.166667,224.2916667,456.625,
2016-08-29,4428.854167,227.5416667,399.2083333,
2016-08-30,4011.875,241.625,376.9166667,
2016-08-31,3601.875,227.7272727,364,
2016-09-01,3627.291667,220.125,401.0416667,
2016-09-02,3549.375,216.7083333,446.8125,
2016-09-03,3261.5625,226.5,404.5208333,
2016-09-04,2780.625,237.5833333,396.1041667,
2016-09-05,2690,244,356.3333333,
2016-09-06,2808.4375,254.7916667,352.0833333,
2016-09-07,2625.9375,270.5,342.5531915,
2016-09-08,2510.3125,266.625,340.9791667,
2016-09-09,2581.5625,257.8333333,349.375,
2016-09-10,2701.666667,257.6666667,349.3125,
2016-09-11,2928.125,254.125,410.4166667,
2016-09-12,2797.1875,248.4347826,515.6666667,
2016-09-13,2981.5625,247.4583333,488.6666667,
2016-09-14,2738.020833,254.25,475.4791667,
2016-09-15,2868.4375,250,420.5625,
2016-09-16,2698.645833,246.125,402.9583333,
2016-09-17,2737.395833,239.4583333,422.1458333,
2016-09-18,2867.5,238.4583333,445.7291667,
2016-09-19,3236.770833,238.5416667,1393.125,
2016-09-20,3870.729167,232.3333333,1647.083333,
2016-09-21,3291.875,227.7083333,1057.604167,
2016-09-22,3256.25,243.4583333,654.0208333,
2016-09-23,3433.020833,251.2608696,513.625,
2016-09-24,3447.916667,239.25,423.1666667,
2016-09-25,3255.104167,231.5416667,403.0625,
2016-09-26,3175.416667,226,418.4375,
2016-09-27,2902.8125,220.25,490.6458333,
2016-09-28,2913.4375,222.25,514.7708333,
2016-09-29,2890.625,237,618.3125,
2016-09-30,2997.5,256.5416667,2092.958333,
2016-10-01,4922.291667,257.2916667,2824.375,
2016-10-02,4576.145833,266.375,1770.416667,
2016-10-03,3839.791667,241.8333333,1232.5,
2016-10-04,3860.520833,237.375,1105,
2016-10-05,3726.770833,240.125,977.1875,
2016-10-06,3782.8125,242.75,795.75,
2016-10-07,3478.020833,240.5416667,624.4583333,
2016-10-08,3247.5,237.9583333,579.7083333,
2016-10-09,2830.208333,240.3333333,614.1666667,
2016-10-10,2784.895833,247.9583333,681.0208333,
2016-10-11,2724.0625,258.5,685.8958333,
2016-10-12,2816.5625,259.4166667,618.8125,
2016-10-13,2715.208333,258.0416667,658.0208333,
2016-10-14,2683.541667,259.9545455,684.4166667,
2016-10-15,2707.395833,262.6666667,691.4791667,
2016-10-16,2968.125,265.8333333,718.7291667,
2016-10-17,,257.625,823,
2016-10-18,2367.1875,241.5,802.1875,
2016-10-19,,254.125,531.4375,
2016-10-20,,272.4166667,431.7916667,
2016-10-21,,271.0416667,388.2291667,
2016-10-22,3122.1875,252.125,407,
2016-10-23,3020,244.25,397.1041667,
2016-10-24,2814.0625,246.8333333,470.2553191,
2016-10-25,2687.5,245.6666667,446.8333333,
2016-10-26,2991.354167,251.3333333,416.9583333,
2016-10-27,3542.395833,254.5416667,418.4791667,
2016-10-28,3669.583333,238.75,543.0625,
2016-10-29,3455,226.875,487.8541667,
2016-10-30,3249.583333,220.875,548.3333333,
2016-10-31,4160.729167,224.6666667,726.0208333,
2016-11-01,3992.395833,229.125,565.8125,
2016-11-02,3965.833333,225.375,469.2708333,
2016-11-03,3804.895833,223.9166667,402.625,
2016-11-04,3548.4375,227,359.1041667,
2016-11-05,3072.916667,234.375,356.0208333,
2016-11-06,2683.4,254.68,365.08,
2016-11-07,2552.604167,265.75,373.4791667,
2016-11-08,2913.125,265.8333333,375.1875,
2016-11-09,3025.3125,258.2083333,441.6875,
2016-11-10,3140.9375,246.125,513.25,
2016-11-11,3089.375,244.5416667,484.8958333,
2016-11-12,3088.75,236.625,425.25,
2016-11-13,3095.3125,227.4166667,397.9791667,
2016-11-14,2985.625,226.1666667,398.1041667,
2016-11-15,2984.375,226.1666667,396.2916667,
2016-11-16,3017.5,226.9166667,396.3958333,
2016-11-17,3164.895833,228.4583333,395.6458333,
2016-11-18,3183.125,229.25,393.9791667,
2016-11-19,,226.6666667,383.7291667,
2016-11-20,3251.979167,225.0833333,391.5416667,
2016-11-21,3068.125,226.125,383.2708333,
2016-11-22,2748.333333,231.875,378.4375,
2016-11-23,2628.4375,240.7083333,389.2708333,
2016-11-24,2674.0625,248.1666667,388.1458333,
2016-11-25,2775.625,253.8333333,384.0833333,
2016-11-26,2631.979167,254.9166667,389.1875,
2016-11-27,2587.5,258.75,383.0416667,
2016-11-28,2593.958333,262.7083333,393.1041667,
2016-11-29,3153.645833,259.875,774.6458333,
2016-11-30,5068.020833,238.375,2285.416667,
2016-12-01,7575.416667,237.2083333,4918.75,
2016-12-02,10715.72917,241.6666667,2900.416667,
2016-12-03,13572.91667,205.0416667,2197.083333,
2016-12-04,10392.91667,177.8333333,1718.333333,
2016-12-05,8298.75,174.1666667,1473.125,
2016-12-06,7114.6875,173.5416667,1523.958333,
2016-12-07,6979.479167,183.375,3107.083333,
2016-12-08,6789.583333,198.25,2576.25,
2016-12-09,6320.208333,211.2083333,2044.166667,
2016-12-10,6116.041667,216.1666667,1688.125,
2016-12-11,5750.3125,217.2916667,1373.75,
2016-12-12,5528.958333,223.4,1751.25,
2016-12-13,5560,229.4166667,2327.708333,
2016-12-14,5148.75,258.3181818,1930.833333,
2016-12-15,4851.25,280.7083333,1616.875,
2016-12-16,4839.166667,284.2916667,1244.583333,
2016-12-17,3231.666667,279.2916667,1359.166667,
2016-12-18,3744.0625,277.125,1546.875,
2016-12-19,4042.395833,273.9583333,2007.916667,
2016-12-20,5713.645833,294.1666667,1745.625,
2016-12-21,9780.9375,248.75,1485.833333,
2016-12-22,7916.666667,197.75,1337.291667,
2016-12-23,7345.104167,200.1666667,1258.125,
2016-12-24,7093.229167,206.3333333,1365.833333,
2016-12-25,6798.958333,196.2083333,1624.583333,
2016-12-26,6180.104167,203.2916667,1518.958333,
2016-12-27,5932.916667,210,1346.041667,
2016-12-28,5877.5,206.5833333,1287.083333,
2016-12-29,5987.708333,207.375,1418.333333,
2016-12-30,7308.854167,212.0416667,1517.083333,
2016-12-31,6870.208333,218.2083333,1468.125,
2017-01-01,6292.604167,232.125,1267.5,
2017-01-02,5883.645833,224.7083333,1226.458333,
2017-01-03,5866.875,217.875,1560.625,
2017-01-04,7304.895833,227.125,3779.166667,
2017-01-05,8153.4375,245,3117.916667,
2017-01-06,11072.91667,237.8333333,2637.083333,
2017-01-07,10456.97917,199.125,2226.666667,
2017-01-08,,202.4090909,1780.208333,
2017-01-09,,211.3333333,1352.083333,
2017-01-10,,223.2173913,1243.958333,
2017-01-11,,232.625,1662.083333,
2017-01-12,,246.3333333,2808.958333,
2017-01-13,,264.8333333,3140,
2017-01-14,10383.22917,267.5416667,2392.708333,
2017-01-15,14819.79167,198.9583333,1895.833333,
2017-01-16,11428.54167,180.625,1705.208333,
2017-01-17,9832.395833,179.125,1586.25,
2017-01-18,9808.020833,180.1666667,2172.916667,
2017-01-19,9658.645833,197.4166667,2526.666667,
2017-01-20,10392.70833,200.5833333,2129.375,
2017-01-21,10703.125,187.8333333,2222.5,
2017-01-22,10422.8125,196.1666667,2336.25,
2017-01-23,10160.9375,204.5416667,2371.041667,
2017-01-24,17376.04167,197.2083333,6280.625,
2017-01-25,19221.875,216.7916667,5065.625,
2017-01-26,20537.5,189.8333333,3944.166667,
2017-01-27,16888.54167,185.7916667,3375.833333,
2017-01-28,15706.25,188.3333333,2839.375,
2017-01-29,14104.16667,186.9166667,2377.083333,
2017-01-30,12486.45833,187.2083333,2133.75,
2017-01-31,11236.45833,190.4166667,1954.166667,
2017-02-01,10319.89583,193.5416667,1841.666667,
2017-02-02,9132.708333,193.7083333,1729.166667,
2017-02-03,8547.8125,203.2916667,1603.125,
2017-02-04,8238.4375,209.125,1469.375,
2017-02-05,7389.0625,207.1666667,1345.833333,
2017-02-06,6803.645833,210.0416667,1296.041667,
2017-02-07,6654.479167,213.9583333,1330,
2017-02-08,7161.458333,219.7083333,1481.875,
2017-02-09,7370.3125,229.5833333,1797.083333,
2017-02-10,7664.0625,237.4166667,1835.208333,
2017-02-11,7888.333333,235.125,1539.166667,
2017-02-12,8131.25,231,1473.125,
2017-02-13,8410.833333,223.9583333,1886.382979,
2017-02-14,8075.625,252.25,1933.333333,
2017-02-15,7932.083333,271.3043478,1887.291667,
2017-02-16,8388.125,255.1304348,1659.791667,
2017-02-17,8245.625,251.875,1547.916667,
2017-02-18,7506.25,240.7916667,1455.833333,
2017-02-19,6966.041667,235.75,1383.75,
2017-02-20,7185.625,239,1355.208333,
2017-02-21,8541.770833,242.9583333,1319.791667,
2017-02-22,10087.91667,228.25,1288.125,
2017-02-23,9719.791667,211.1666667,1328.958333,
2017-02-24,9733.4375,208.0833333,1341.041667,
2017-02-25,12291.66667,202.5,1323.541667,
2017-02-26,18557.29167,180.8333333,2073.541667,
2017-02-27,36637.5,143.1666667,2025.416667,
2017-02-28,26317.70833,114.6666667,1733.958333,
2017-03-01,18521.875,127.5,1613.125,
2017-03-02,16998.95833,147.9166667,2081.666667,
2017-03-03,15447.91667,164.8333333,2360,
2017-03-04,13904.16667,166.625,1970.833333,
2017-03-05,11936.45833,166.5833333,1804.583333,
2017-03-06,10486.45833,171.4583333,1680.208333,
2017-03-07,9830.3125,180.5217391,1616.25,
2017-03-08,10071.5625,184.9166667,1705.208333,
2017-03-09,10270.72917,189.3809524,1775.833333,
2017-03-10,10627.08333,186.7083333,1686.875,
2017-03-11,10509.79167,187.1666667,1658.541667,
2017-03-12,9978.695652,205.8695652,1573.26087,
2017-03-13,9462.083333,199.4705882,1431.25,
2017-03-14,9083.645833,197.2083333,1592.5,
2017-03-15,9121.145833,203.3333333,1700.208333,
2017-03-16,9004.583333,204.1818182,1616.041667,
2017-03-17,10094.16667,219.125,1658.333333,
2017-03-18,11658.22917,215.7083333,1692.916667,
2017-03-19,10935.41667,210.625,2060,
2017-03-20,10658.33333,215.7083333,3961.041667,
2017-03-21,10922.91667,226.25,5043.958333,
2017-03-22,13382.29167,237.2083333,5533.541667,
2017-03-23,13336.45833,246.5833333,5214.375,
2017-03-24,12994.79167,232.2916667,4262.083333,
2017-03-25,12643.75,221.3333333,3708.958333,
2017-03-26,12746.875,219.7083333,3471.25,
2017-03-27,15034.375,214.9583333,3512.083333,
2017-03-28,19571.875,203.4583333,4447.083333,
2017-03-29,30934.375,183.75,5462.916667,
2017-03-30,38218.75,155.8333333,4123.75,
2017-03-31,43596.875,136.9583333,6128.125,
2017-04-01,54183.33333,147,19193.75,
2017-04-02,51162.5,146.875,10805.625,
2017-04-03,41233.33333,138.7916667,7617.291667,
2017-04-04,38050,144.8695652,6495.625,
2017-04-05,41929.16667,149.4583333,6501.041667,
2017-04-06,44038.54167,137.625,6594.375,
2017-04-07,56698.95833,151.0416667,14904.16667,
2017-04-08,65745.83333,126.25,12408.33333,
2017-04-09,50990.625,121.5,8517.083333,
2017-04-10,39737.5,130.2666667,6432.083333,
2017-04-11,33230.20833,138.5833333,5151.875,
2017-04-12,28693.75,146.8333333,4328.541667,
2017-04-13,25309.375,152.5416667,3731.458333,
2017-04-14,22341.66667,158.4583333,3180.416667,
2017-04-15,19091.66667,163.75,2904.791667,
2017-04-16,16178.125,173.2916667,2735.625,
2017-04-17,14677.08333,183.3333333,2604.583333,
2017-04-18,13805.20833,187.1,2543.125,
2017-04-19,12544.79167,186.875,2363.125,
2017-04-20,11925,193,2125.625,
2017-04-21,12513.54167,197.0416667,2190.625,
2017-04-22,16586.45833,192.0416667,2378.125,
2017-04-23,21377.08333,161.5833333,2221.25,
2017-04-24,17952.08333,147.125,1978.333333,
2017-04-25,16145.83333,152.4583333,1923.958333,
2017-04-26,16013.54167,156.5,2410.625,
2017-04-27,15588.54167,164.0416667,2171.875,
2017-04-28,14244.79167,166.3333333,1867.5,
2017-04-29,14408.42105,168.5833333,2192.291667,
2017-04-30,12537.5,177.8333333,2831.041667,
2017-05-01,10866.66667,188.125,1825.833333,
2017-05-02,10025.72917,191.6666667,1667.708333,
2017-05-03,12608.33333,195.625,1705.208333,
2017-05-04,22057.29167,150.1666667,1621.666667,
2017-05-05,19884.375,121.2083333,2431.25,
2017-05-06,19267.70833,137.1666667,3045,
2017-05-07,20236.45833,150,2971.666667,
2017-05-08,20298.95833,140,2642.291667,
2017-05-09,18750,136.2083333,2356.875,
2017-05-10,16721.875,138.5833333,2119.583333,
2017-05-11,14631.25,143.4444444,1956.666667,
2017-05-12,13156.25,149.4583333,1850,
2017-05-13,15104.16667,153.625,4128.75,
2017-05-14,19439.58333,166.8333333,7295.208333,
2017-05-15,18784.375,178.5,4106.041667,
2017-05-16,18365.625,163.75,3054.375,
2017-05-17,16254.16667,159,2680.833333,
2017-05-18,14072.91667,160.8333333,2360,
2017-05-19,13002.08333,165.5,2101.25,
2017-05-20,11952.08333,170.3333333,1870.833333,
2017-05-21,10740.10417,175.0833333,1730.208333,
2017-05-22,9214.6875,183.5652174,1746.875,
2017-05-23,8720.3125,188.25,1797.5,
2017-05-24,8392.291667,197.875,1633.958333,
2017-05-25,8565.882353,201.5416667,2417.5,
2017-05-26,11820.83333,196,4561.875,
2017-05-27,10092.97619,212,3073.75,
2017-05-28,9453.647059,212.4166667,2060.416667,
2017-05-29,8333.068182,208.9166667,1939.166667,
2017-05-30,9717.647059,211.4583333,3001.875,
2017-05-31,10250,209.9166667,3501.875,
2017-06-01,10461.25,196.1666667,2948.958333,
2017-06-02,10036.14583,190.7916667,2552.5,
2017-06-03,9807.395833,185.25,2158.75,
2017-06-04,9068.4375,183.375,1890.833333,
2017-06-05,8020.729167,188.5652174,1803.333333,
2017-06-06,8648.541667,199.3333333,2624.583333,
2017-06-07,19582.29167,193.2105263,3575.625,
2017-06-08,28162.5,124.8333333,3033.125,
2017-06-09,21620.83333,116.5416667,2361.458333,
2017-06-10,16960.41667,124.3333333,1976.875,
2017-06-11,14478.125,135.9583333,1757.708333,
2017-06-12,12502.08333,145.375,1572.916667,
2017-06-13,11225,150.9583333,1403.541667,
2017-06-14,10461.35417,156.5416667,1258.75,
2017-06-15,9461.25,162.4090909,1134.166667,
2017-06-16,8105.416667,172.7916667,1060.625,
2017-06-17,7003.4375,187.8333333,1237.791667,
2017-06-18,6401.770833,199.0416667,1485.208333,
2017-06-19,6010.729167,211.5833333,1264.375,
2017-06-20,7194.791667,218.25,1767.708333,
2017-06-21,11003.125,213.9583333,1894.375,
2017-06-22,10657.60417,172.25,1689.583333,
2017-06-23,8140.930233,169.1666667,1270.625,
2017-06-24,11528.85417,175.3333333,6770.208333,
2017-06-25,10814.4186,202.4583333,7270.625,
2017-06-26,8455.232558,206.5416667,4210.208333,
2017-06-27,7323.258427,209.0833333,2868.125,
2017-06-28,6093.333333,209.9583333,2058.958333,
2017-06-29,5379.479167,222.4583333,1691.25,
2017-06-30,4943.333333,233.2083333,1489.791667,
2017-07-01,5123.333333,241.0416667,1967.916667,
2017-07-02,6716.979167,242.1666667,3405,
2017-07-03,6325.833333,240.8333333,2508.333333,
2017-07-04,5705.104167,223.5833333,1805.833333,
2017-07-05,5794.791667,224.9166667,1479.375,
2017-07-06,5207.083333,224.4166667,1411.25,
2017-07-07,5450.520833,229.8333333,1494.791667,
2017-07-08,14466.66667,219.7916667,4476.041667,
2017-07-09,9665.208333,202,4014.791667,
2017-07-10,7639.583333,230.9583333,2689.375,
2017-07-11,6431.458333,243.1666667,2153.958333,
2017-07-12,5807.708333,248.875,1869.375,
2017-07-13,5845.729167,254.5833333,1728.125,
2017-07-14,5999.791667,253.2083333,4468.125,
2017-07-15,7837.395833,257.4583333,6077.916667,
2017-07-16,8608.75,245.2083333,5728.125,
2017-07-17,8079.0625,237.9583333,3517.708333,
2017-07-18,7696.458333,228.5652174,2853.333333,
2017-07-19,6640.416667,227.375,2621.25,
2017-07-20,6367.1875,237.6666667,2165.625,
2017-07-21,6492.708333,236.7083333,1867.291667,
2017-07-22,7047.5,230.6666667,1715,
2017-07-23,7966.041667,225.5416667,3906.458333,
2017-07-24,8577.471264,223.2083333,5332.291667,
2017-07-25,15556.25,210.4166667,14038.125,
2017-07-26,16748.95833,201.4166667,8577.708333,
2017-07-27,14887.5,177.375,5614.791667,
2017-07-28,12366.66667,174,4027.291667,
2017-07-29,10475.72917,177.9583333,3686.666667,
2017-07-30,9036.979167,184.625,3193.541667,
2017-07-31,7451.666667,192.4166667,2623.958333,
2017-08-01,6680.3125,203.125,2310.416667,
2017-08-02,6312.395833,211.4166667,2434.791667,
2017-08-03,6951.770833,214.875,3025.416667,
2017-08-04,7641.5625,220.875,2172.083333,
2017-08-05,8008.229167,223.8333333,3450.416667,
2017-08-06,9502.1875,224.6666667,4482.083333,
2017-08-07,8159.791667,218.9166667,3694.583333,
2017-08-08,8671.770833,212.125,5127.708333,
2017-08-09,6998.125,224.5833333,3229.166667,
2017-08-10,6095.104167,239.2916667,2361.041667,
2017-08-11,5697.291667,244.5416667,1883.125,
2017-08-12,6894.0625,244.4166667,1678.333333,
2017-08-13,10795.10417,238.6666667,4083.75,
2017-08-14,9473.958333,223.7083333,3875,
2017-08-15,8283.4375,225.7272727,3080.625,
2017-08-16,7575.104167,232.5416667,2798.125,
2017-08-17,6693.958333,239.2916667,2199.583333,
2017-08-18,6395.9375,243.375,1937.083333,
2017-08-19,9844.6875,245.875,4678.958333,
2017-08-20,8699.0625,229.875,5660.625,
2017-08-21,8073.229167,233.6666667,3477.5,
2017-08-22,7482.604167,228.75,2725.208333,
2017-08-23,9203.125,215.5,6438.333333,
2017-08-24,7893.541667,226,4695.625,
2017-08-25,7298.854167,231.4583333,3114.583333,
2017-08-26,6725.208333,225.7083333,2479.375,
2017-08-27,6272.1875,225.2916667,2103.75,
2017-08-28,5598.020833,237.7083333,1902.916667,
2017-08-29,5074.583333,236.7083333,1877.708333,
2017-08-30,4808.020833,238.125,1932.916667,
2017-08-31,4776.5625,243.8333333,1782.5,
2017-09-01,4596.354167,248.7916667,1644.583333,
2017-09-02,4544.270833,254.3333333,1536.666667,
2017-09-03,5068.75,251.6086957,2366.25,
2017-09-04,5519.583333,258.0833333,2643.125,
2017-09-05,4946.354167,257.875,2027.708333,
2017-09-06,5384.270833,249.7916667,3171.458333,
2017-09-07,7710.416667,254.0833333,7014.583333,
2017-09-08,8590.520833,248.625,6190.416667,
2017-09-09,7785.833333,225.5416667,4420.416667,
2017-09-10,6932.395833,222.2916667,3257.916667,
2017-09-11,6151.5625,221.7083333,2727.708333,
2017-09-12,5422.083333,229,2347.291667,
2017-09-13,5146.666667,238.5,2140,
2017-09-14,5040,244.3333333,2281.666667,
2017-09-15,4770.9375,248.3333333,2148.333333,
2017-09-16,4608.333333,254.1666667,1891.041667,
2017-09-17,4568.4375,257.7083333,1705,
2017-09-18,4499.6875,258.4347826,1646.041667,
2017-09-19,4251.494253,257.7916667,1586.875,
2017-09-20,4438.571429,263.375,1504.583333,
2017-09-21,3990.232558,260.0434783,1374.166667,
2017-09-22,3613.294118,262.6666667,1297.5,
2017-09-23,3399.634146,269.2916667,1223.75,
2017-09-24,3275.903614,277.125,1149.375,
2017-09-25,3323.333333,279.4166667,1113.125,
2017-09-26,3695.3125,280.7916667,1092.083333,
2017-09-27,3874.270833,272.6666667,1117.291667,
2017-09-28,3799.6875,262.625,1079.791667,
2017-09-29,3679.6875,258.8333333,1048.333333,
2017-09-30,3504.6875,258.2083333,974.5833333,
2017-10-01,3241.458333,258.375,933.4375,
2017-10-02,3173.75,263.2083333,937.4791667,
2017-10-03,3235.729167,266.625,939.0416667,
2017-10-04,3210.444444,267.7083333,929.25,
2017-10-05,3216.770833,267.75,898.5208333,
2017-10-06,3371.770833,264.8333333,906.4583333,
2017-10-07,3304.791667,260.9583333,976.2916667,
2017-10-08,3540.625,258.875,1019.5625,
2017-10-09,5398.020833,273.5416667,1299.916667,
2017-10-10,5331.979167,253.7083333,1953.333333,
2017-10-11,5486.145833,222.625,2292.291667,
2017-10-12,4918.023256,229.125,1893.958333,
2017-10-13,4930.416667,237.375,1704.166667,
2017-10-14,4496.458333,237.875,1496.666667,
2017-10-15,3904.479167,239.375,1333.958333,
2017-10-16,3375.520833,241.0833333,1267.916667,
2017-10-17,3171.145833,252.5833333,1253.333333,
2017-10-18,3375.104167,267.5,1361.25,
2017-10-19,3480.9375,274.5,1296.666667,
2017-10-20,3494.0625,274.8333333,1249.375,
2017-10-21,3372.604167,270.2916667,1198.333333,
2017-10-22,3283.541667,267.1666667,1173.958333,
2017-10-23,3172.8125,264.125,1142.708333,
2017-10-24,3195.104167,263.2916667,1335.354167,
2017-10-25,3955.3125,258.25,1473.75,
2017-10-26,3986.666667,269.5,1306.458333,
2017-10-27,3799.166667,261.0416667,1221.666667,
2017-10-28,3979.479167,260.7083333,1154.166667,
2017-10-29,4614.791667,256.9583333,1554.791667,
2017-10-30,11122.91667,216.8333333,7930.625,
2017-10-31,18391.66667,232.8333333,4207.5,
2017-11-01,24180.20833,156.4583333,2366.041667,
2017-11-02,14972.91667,144.0833333,1769.791667,
2017-11-03,11491.66667,150.9166667,1542.083333,
2017-11-04,9839.895833,167.8333333,1417.083333,
2017-11-05,8525.212766,184.52,1359.6,
2017-11-06,7487.291667,195.25,1330.208333,
2017-11-07,6819.375,200.6666667,1368.75,
2017-11-08,6233.636364,207.7916667,1711.25,
2017-11-09,6037.303371,222.375,1767.291667,
2017-11-10,5745,227.9583333,1497.5,
2017-11-11,5318.333333,225.7916667,1379.375,
2017-11-12,5103.75,225.75,1288.125,
2017-11-13,5013.333333,231.5833333,1290.625,
2017-11-14,4891.5625,233.9583333,1361.25,
2017-11-15,4588.854167,238.3333333,1355.625,
2017-11-16,4358.75,240.2916667,1286.666667,
2017-11-17,4304.0625,241.8333333,1235.416667,
2017-11-18,4148.229167,248.4583333,1203.958333,
2017-11-19,4456.875,250.0833333,2453.333333,
2017-11-20,4902.916667,253.2916667,2754.166667,
2017-11-21,5000.416667,256.8181818,1990.833333,
2017-11-22,5910.520833,247.1666667,1805.833333,
2017-11-23,5693.541667,225.5,1652.708333,
2017-11-24,5201.666667,222.9166667,1502.708333,
2017-11-25,4889.583333,226.7916667,1407.291667,
2017-11-26,4712.604167,231.5416667,1304.375,
2017-11-27,4602.083333,235.3333333,1244.583333,
2017-11-28,4454.895833,240.2916667,1186.25,
2017-11-29,4469.0625,240.125,1153.958333,
2017-11-30,4371.770833,238.2916667,1114.583333,
2017-12-01,4250.520833,240.3333333,1097.708333,
2017-12-02,4062.604167,243.6666667,1071.666667,
2017-12-03,3937.708333,245.9166667,1063.125,
2017-12-04,3851.5625,248.5416667,1030.208333,
2017-12-05,3822.209302,251.5833333,1022.125,
2017-12-06,3757.916667,253.7083333,1088.333333,
2017-12-07,3828.958333,267.75,1124.375,
2017-12-08,3883.020833,269.2916667,1082.916667,
2017-12-09,4047.8125,262.7916667,1043.416667,
2017-12-10,4159.479167,257.6666667,1050,
2017-12-11,4074.0625,260.3333333,1027.958333,
2017-12-12,3886.145833,261.9583333,1019.625,
2017-12-13,3781.5625,276.9166667,983.1666667,
2017-12-14,3801.979167,282.125,983.75,
2017-12-15,3622.916667,282.6666667,928,
2017-12-16,3323.333333,288.9583333,874.5625,
2017-12-17,3046.979167,292.5,921.5208333,
2017-12-18,3108.125,294.9166667,946.625,
2017-12-19,3588.4375,297.5263158,960,
2017-12-20,3897.916667,292.625,960.1666667,
2017-12-21,4110.625,270.4166667,922.0208333,
2017-12-22,4089.6875,264.375,893.6875,
2017-12-23,4036.666667,254.9583333,1070.5,
2017-12-24,5110.3125,254.8333333,2599.583333,
2017-12-25,5596.458333,274.1666667,2237.708333,
2017-12-26,7025.208333,286.25,1954.375,
2017-12-27,6394.895833,257.8333333,1433.125,
2017-12-28,5645.368421,267.6363636,1097.5,
2017-12-29,,274.25,931.0625,
2017-12-30,,278.3333333,942.5208333,
2017-12-31,,279.0833333,888.1041667,
2018-01-01,,277.7083333,795.5833333,
2018-01-02,,292,841.5416667,
2018-01-03,,306,867.4166667,
2018-01-04,,303.5833333,894,
2018-01-05,,291.7083333,798.8541667,
2018-01-06,,285.4166667,720.4375,
2018-01-07,,293.0416667,760.1875,
2018-01-08,,301.375,820.8125,
2018-01-09,,297.25,827.2291667,
2018-01-10,,276.25,828.8333333,
2018-01-11,,261.0833333,844.1666667,
2018-01-12,,270.125,2086.3125,
2018-01-13,,281.4166667,7242.083333,
2018-01-14,,263.5833333,9334.791667,
2018-01-15,,181.7083333,5379.583333,
2018-01-16,,178,3716.875,
2018-01-17,,181.4166667,3093.75,
2018-01-18,,199.375,2639.791667,
2018-01-19,,201.8,2162.5,
2018-01-20,,201.375,1915.833333,
2018-01-21,,203.9583333,1843.333333,
2018-01-22,,206.2916667,1771.666667,
2018-01-23,12627.14286,210.5833333,2311.041667,
2018-01-24,25064.58333,221.7,10773.95833,
2018-01-25,33755.20833,168.5238095,8423.125,
2018-01-26,24676.04167,152.8333333,5757.708333,
2018-01-27,18791.66667,157.0833333,4186.25,
2018-01-28,15578.125,159.4166667,3541.041667,
2018-01-29,14791.66667,169.4583333,3540.625,
2018-01-30,13894.18605,170.9166667,3085.416667,
2018-01-31,12631.25,173.75,2669.583333,
2018-02-01,11571.875,179.5416667,2338.958333,
2018-02-02,10756.25,182.125,2456.666667,
2018-02-03,9910.104167,196.6666667,2634.791667,
2018-02-04,8952.291667,203.3333333,2331.458333,
2018-02-05,10859.375,217.7916667,6796.458333,
2018-02-06,10182.08333,292.2083333,4437.083333,
2018-02-07,9993.854167,294.125,4012.291667,
2018-02-08,11700,282.875,7434.375,
2018-02-09,10243.75,373.5,4700.416667,
2018-02-10,9321.875,328.5416667,3726.458333,
2018-02-11,17938.54167,269.8333333,13760.83333,
2018-02-12,21753.125,269.4166667,12912.5,
2018-02-13,21264.58333,260.0416667,9523.75,
2018-02-14,20657.29167,224.7083333,7551.25,
2018-02-15,18794.79167,216.0416667,6532.291667,
2018-02-16,21271.875,228.7083333,9049.166667,
2018-02-17,25915.625,215.2916667,9311.25,
2018-02-18,27863.54167,194.375,7649.166667,
2018-02-19,23888.54167,194.8333333,7302.291667,
2018-02-20,21710.41667,199.2916667,7025,
2018-02-21,23670.83333,199.2083333,6697.708333,
2018-02-22,28934.375,180,6175.625,
2018-02-23,31450,171.0416667,6470.833333,
2018-02-24,30596.875,166.8333333,6894.375,
2018-02-25,34288.54167,169.3333333,10211.875,
2018-02-26,50890.625,171.1363636,12091.66667,
2018-02-27,47454.16667,152.4285714,9504.791667,
2018-02-28,37142.70833,,7455.833333,
2018-03-01,30954.16667,157,6143.125,
2018-03-02,40259.375,161.9583333,17672.29167,
2018-03-03,44505.20833,187.375,15402.08333,
2018-03-04,37296.61017,182.9583333,11087.91667,
2018-03-05,30688.23529,186.2916667,8157.708333,
2018-03-06,27393.33333,193.625,6518.333333,
2018-03-07,25877.77778,192.0833333,6272.916667,
2018-03-08,25725,208.4583333,7214.166667,
2018-03-09,24251.04167,216.9166667,6542.083333,
2018-03-10,21717.70833,209.7083333,5350.208333,
